City,CityCode,District,DistrictCode,Ward,WardCode,Level,English
Tỉnh Bình Dương,74,Thành phố Thủ Dầu Một,718,Phường Tương Bình Hiệp,25771,Phường,
Tỉnh Bình Dương,74,Thành phố Thủ Dầu Một,718,Phường Chánh Mỹ,25774,Phường,
Tỉnh Bình Dương,74,Huyện Bàu Bàng,719,Xã Trừ Văn Thố,25816,Xã,
Tỉnh Bình Dương,74,Huyện Bàu Bàng,719,Xã Cây Trường II,25819,Xã,
Tỉnh Bình Dương,74,Huyện Bàu Bàng,719,Xã Lai Uyên,25822,Xã,
Tỉnh Bình Dương,74,Huyện Bàu Bàng,719,Xã Tân Hưng,25825,Xã,
Tỉnh Bình Dương,74,Huyện Bàu Bàng,719,Xã Long Nguyên,25828,Xã,
Tỉnh Bình Dương,74,Huyện Bàu Bàng,719,Xã Hưng Hòa,25831,Xã,
Tỉnh Bình Dương,74,Huyện Bàu Bàng,719,Xã Lai Hưng,25834,Xã,
Tỉnh Bình Dương,74,Huyện Dầu Tiếng,720,Thị trấn Dầu Tiếng,25777,Thị trấn,
Tỉnh Bình Dương,74,Huyện Dầu Tiếng,720,Xã Minh Hoà,25780,Xã,
Tỉnh Bình Dương,74,Huyện Dầu Tiếng,720,Xã Minh Thạnh,25783,Xã,
Tỉnh Bình Dương,74,Huyện Dầu Tiếng,720,Xã Minh Tân,25786,Xã,
Tỉnh Bình Dương,74,Huyện Dầu Tiếng,720,Xã Định An,25789,Xã,
Tỉnh Bình Dương,74,Huyện Dầu Tiếng,720,Xã Long Hoà,25792,Xã,
Tỉnh Bình Dương,74,Huyện Dầu Tiếng,720,Xã Định Thành,25795,Xã,
Tỉnh Bình Dương,74,Huyện Dầu Tiếng,720,Xã Định Hiệp,25798,Xã,
Tỉnh Bình Dương,74,Huyện Dầu Tiếng,720,Xã An Lập,25801,Xã,
Tỉnh Bình Dương,74,Huyện Dầu Tiếng,720,Xã Long Tân,25804,Xã,
Tỉnh Bình Dương,74,Huyện Dầu Tiếng,720,Xã Thanh An,25807,Xã,
Tỉnh Bình Dương,74,Huyện Dầu Tiếng,720,Xã Thanh Tuyền,25810,Xã,
Tỉnh Bình Dương,74,Thị xã Bến Cát,721,Phường Mỹ Phước,25813,Phường,
Tỉnh Bình Dương,74,Thị xã Bến Cát,721,Phường Chánh Phú Hòa,25837,Phường,
Tỉnh Bình Dương,74,Thị xã Bến Cát,721,Xã An Điền,25840,Xã,
Tỉnh Bình Dương,74,Thị xã Bến Cát,721,Xã An Tây,25843,Xã,
Tỉnh Bình Dương,74,Thị xã Bến Cát,721,Phường Thới Hòa,25846,Phường,
Tỉnh Bình Dương,74,Thị xã Bến Cát,721,Phường Hòa Lợi,25849,Phường,
Tỉnh Bình Dương,74,Thị xã Bến Cát,721,Phường Tân Định,25852,Phường,
Tỉnh Bình Dương,74,Thị xã Bến Cát,721,Xã Phú An,25855,Xã,
Tỉnh Bình Dương,74,Huyện Phú Giáo,722,Thị trấn Phước Vĩnh,25858,Thị trấn,
Tỉnh Bình Dương,74,Huyện Phú Giáo,722,Xã An Linh,25861,Xã,
Tỉnh Bình Dương,74,Huyện Phú Giáo,722,Xã Phước Sang,25864,Xã,
Tỉnh Bình Dương,74,Huyện Phú Giáo,722,Xã An Thái,25865,Xã,An Thai Commune
Tỉnh Bình Dương,74,Huyện Phú Giáo,722,Xã An Long,25867,Xã,
Tỉnh Bình Dương,74,Huyện Phú Giáo,722,Xã An Bình,25870,Xã,
Tỉnh Bình Dương,74,Huyện Phú Giáo,722,Xã Tân Hiệp,25873,Xã,
Tỉnh Bình Dương,74,Huyện Phú Giáo,722,Xã Tam Lập,25876,Xã,
Tỉnh Bình Dương,74,Huyện Phú Giáo,722,Xã Tân Long,25879,Xã,
Tỉnh Bình Dương,74,Huyện Phú Giáo,722,Xã Vĩnh Hoà,25882,Xã,
Tỉnh Bình Dương,74,Huyện Phú Giáo,722,Xã Phước Hoà,25885,Xã,
Tỉnh Bình Dương,74,Thị xã Tân Uyên,723,Phường Uyên Hưng,25888,Phường,
Tỉnh Bình Dương,74,Thị xã Tân Uyên,723,Phường Tân Phước Khánh,25891,Phường,
Tỉnh Bình Dương,74,Thị xã Tân Uyên,723,Xã Vĩnh Tân,25912,Xã,
Tỉnh Bình Dương,74,Thị xã Tân Uyên,723,Xã Hội Nghĩa,25915,Xã,
Tỉnh Bình Dương,74,Thị xã Tân Uyên,723,Phường Tân Hiệp,25920,Phường,Tan Hiep Commune
Tỉnh Bình Dương,74,Thị xã Tân Uyên,723,Phường Khánh Bình,25921,Phường,
Tỉnh Bình Dương,74,Thị xã Tân Uyên,723,Xã Phú Chánh,25924,Xã,
Tỉnh Bình Dương,74,Thị xã Tân Uyên,723,Xã Bạch Đằng,25930,Xã,
Tỉnh Bình Dương,74,Thị xã Tân Uyên,723,Xã Tân Vĩnh Hiệp,25933,Xã,
Tỉnh Bình Dương,74,Thị xã Tân Uyên,723,Phường Thạnh Phước,25936,Phường,
Tỉnh Bình Dương,74,Thị xã Tân Uyên,723,Xã Thạnh Hội,25937,Xã,Thanh Hoi Commune
Tỉnh Bình Dương,74,Thị xã Tân Uyên,723,Phường Thái Hòa,25939,Phường,
Tỉnh Bình Dương,74,Thị xã Dĩ An,724,Phường Dĩ An,25942,Phường,
Tỉnh Bình Dương,74,Thị xã Dĩ An,724,Phường Tân Bình,25945,Phường,
Tỉnh Bình Dương,74,Thị xã Dĩ An,724,Phường Tân Đông Hiệp,25948,Phường,
Tỉnh Bình Dương,74,Thị xã Dĩ An,724,Phường Bình An,25951,Phường,
Tỉnh Bình Dương,74,Thị xã Dĩ An,724,Phường Bình Thắng,25954,Phường,
Tỉnh Bình Dương,74,Thị xã Dĩ An,724,Phường Đông Hòa,25957,Phường,
Tỉnh Bình Dương,74,Thị xã Dĩ An,724,Phường An Bình,25960,Phường,
Tỉnh Bình Dương,74,Thị xã Thuận An,725,Phường An Thạnh,25963,Phường,
Tỉnh Bình Dương,74,Thị xã Thuận An,725,Phường Lái Thiêu,25966,Phường,
Tỉnh Bình Dương,74,Thị xã Thuận An,725,Phường Bình Chuẩn,25969,Phường,
Tỉnh Bình Dương,74,Thị xã Thuận An,725,Phường Thuận Giao,25972,Phường,
Tỉnh Bình Dương,74,Thị xã Thuận An,725,Phường An Phú,25975,Phường,
Tỉnh Bình Dương,74,Thị xã Thuận An,725,Phường Hưng Định,25978,Phường,
Tỉnh Bình Dương,74,Thị xã Thuận An,725,Xã An Sơn,25981,Xã,
Tỉnh Bình Dương,74,Thị xã Thuận An,725,Phường Bình Nhâm,25984,Phường,
Tỉnh Bình Dương,74,Thị xã Thuận An,725,Phường Bình Hòa,25987,Phường,
Tỉnh Bình Dương,74,Thị xã Thuận An,725,Phường Vĩnh Phú,25990,Phường,
Tỉnh Bình Dương,74,Huyện Bắc Tân Uyên,726,Xã Tân Định,25894,Xã,
Tỉnh Bình Dương,74,Huyện Bắc Tân Uyên,726,Xã Bình Mỹ,25897,Xã,
Tỉnh Bình Dương,74,Huyện Bắc Tân Uyên,726,Xã Tân Bình,25900,Xã,
Tỉnh Bình Dương,74,Huyện Bắc Tân Uyên,726,Xã Tân Lập,25903,Xã,
Tỉnh Bình Dương,74,Huyện Bắc Tân Uyên,726,Xã Tân Thành,25906,Xã,
Tỉnh Bình Dương,74,Huyện Bắc Tân Uyên,726,Xã Đất Cuốc,25907,Xã,Dat Cuoc Commune
Tỉnh Bình Dương,74,Huyện Bắc Tân Uyên,726,Xã Hiếu Liêm,25908,Xã,Hieu Liem Commune
Tỉnh Bình Dương,74,Huyện Bắc Tân Uyên,726,Xã Lạc An,25909,Xã,
Tỉnh Bình Dương,74,Huyện Bắc Tân Uyên,726,Xã Tân Mỹ,25918,Xã,
Tỉnh Bình Dương,74,Huyện Bắc Tân Uyên,726,Xã Thường Tân,25927,Xã,
Tỉnh Đồng Nai,75,Thành phố Biên Hòa,731,Phường Trảng Dài,25993,Phường,
Tỉnh Đồng Nai,75,Thành phố Biên Hòa,731,Phường Tân Phong,25996,Phường,
Tỉnh Đồng Nai,75,Thành phố Biên Hòa,731,Phường Tân Biên,25999,Phường,
Tỉnh Đồng Nai,75,Thành phố Biên Hòa,731,Phường Hố Nai,26002,Phường,
Tỉnh Đồng Nai,75,Thành phố Biên Hòa,731,Phường Tân Hòa,26005,Phường,
Tỉnh Đồng Nai,75,Thành phố Biên Hòa,731,Phường Tân Hiệp,26008,Phường,
Tỉnh Đồng Nai,75,Thành phố Biên Hòa,731,Phường Bửu Long,26011,Phường,
Tỉnh Đồng Nai,75,Thành phố Biên Hòa,731,Phường Tân Tiến,26014,Phường,
Tỉnh Đồng Nai,75,Thành phố Biên Hòa,731,Phường Tam Hiệp,26017,Phường,
Tỉnh Đồng Nai,75,Thành phố Biên Hòa,731,Phường Long Bình,26020,Phường,
Tỉnh Đồng Nai,75,Thành phố Biên Hòa,731,Phường Quang Vinh,26023,Phường,
Tỉnh Đồng Nai,75,Thành phố Biên Hòa,731,Phường Tân Mai,26026,Phường,
Tỉnh Đồng Nai,75,Thành phố Biên Hòa,731,Phường Thống Nhất,26029,Phường,
Tỉnh Đồng Nai,75,Thành phố Biên Hòa,731,Phường Trung Dũng,26032,Phường,
Tỉnh Đồng Nai,75,Thành phố Biên Hòa,731,Phường Tam Hòa,26035,Phường,
Tỉnh Đồng Nai,75,Thành phố Biên Hòa,731,Phường Hòa Bình,26038,Phường,
Tỉnh Đồng Nai,75,Thành phố Biên Hòa,731,Phường Quyết Thắng,26041,Phường,
Tỉnh Đồng Nai,75,Thành phố Biên Hòa,731,Phường Thanh Bình,26044,Phường,
Tỉnh Đồng Nai,75,Thành phố Biên Hòa,731,Phường Bình Đa,26047,Phường,
Tỉnh Đồng Nai,75,Thành phố Biên Hòa,731,Phường An Bình,26050,Phường,
Tỉnh Đồng Nai,75,Thành phố Biên Hòa,731,Phường Bửu Hòa,26053,Phường,
Tỉnh Đồng Nai,75,Thành phố Biên Hòa,731,Phường Long Bình Tân,26056,Phường,
Tỉnh Đồng Nai,75,Thành phố Biên Hòa,731,Phường Tân Vạn,26059,Phường,
Tỉnh Đồng Nai,75,Thành phố Biên Hòa,731,Xã Tân Hạnh,26062,Xã,
Tỉnh Đồng Nai,75,Thành phố Biên Hòa,731,Xã Hiệp Hòa,26065,Xã,
Tỉnh Đồng Nai,75,Thành phố Biên Hòa,731,Xã Hóa An,26068,Xã,
Tỉnh Đồng Nai,75,Thành phố Biên Hòa,731,Xã An Hoà,26371,Xã,
Tỉnh Đồng Nai,75,Thành phố Biên Hòa,731,Xã Tam Phước,26374,Xã,
Tỉnh Đồng Nai,75,Thành phố Biên Hòa,731,Xã Phước Tân,26377,Xã,
Tỉnh Đồng Nai,75,Thành phố Biên Hòa,731,Xã Long Hưng,26380,Xã,
Tỉnh Đồng Nai,75,Thị xã Long Khánh,732,Phường Xuân Trung,26071,Phường,
Tỉnh Đồng Nai,75,Thị xã Long Khánh,732,Phường Xuân Thanh,26074,Phường,
Tỉnh Đồng Nai,75,Thị xã Long Khánh,732,Phường Xuân Bình,26077,Phường,
Tỉnh Đồng Nai,75,Thị xã Long Khánh,732,Phường Xuân An,26080,Phường,
Tỉnh Đồng Nai,75,Thị xã Long Khánh,732,Phường Xuân Hoà,26083,Phường,
Tỉnh Đồng Nai,75,Thị xã Long Khánh,732,Phường Phú Bình,26086,Phường,
Tỉnh Đồng Nai,75,Thị xã Long Khánh,732,Xã Bình Lộc,26089,Xã,
Tỉnh Đồng Nai,75,Thị xã Long Khánh,732,Xã Bảo Quang,26092,Xã,
Tỉnh Đồng Nai,75,Thị xã Long Khánh,732,Xã Suối Tre,26095,Xã,
Tỉnh Đồng Nai,75,Thị xã Long Khánh,732,Xã Bảo Vinh,26098,Xã,
Tỉnh Đồng Nai,75,Thị xã Long Khánh,732,Xã Xuân Lập,26101,Xã,
Tỉnh Đồng Nai,75,Thị xã Long Khánh,732,Xã Bàu Sen,26104,Xã,
Tỉnh Đồng Nai,75,Thị xã Long Khánh,732,Xã Bàu Trâm,26107,Xã,
Tỉnh Đồng Nai,75,Thị xã Long Khánh,732,Xã Xuân Tân,26110,Xã,
Tỉnh Đồng Nai,75,Thị xã Long Khánh,732,Xã Hàng Gòn,26113,Xã,
Tỉnh Đồng Nai,75,Huyện Tân Phú,734,Thị trấn Tân Phú,26116,Thị trấn,
Tỉnh Đồng Nai,75,Huyện Tân Phú,734,Xã Dak Lua,26119,Xã,
Tỉnh Đồng Nai,75,Huyện Tân Phú,734,Xã Nam Cát Tiên,26122,Xã,
Tỉnh Đồng Nai,75,Huyện Tân Phú,734,Xã Phú An,26125,Xã,
Tỉnh Đồng Nai,75,Huyện Tân Phú,734,Xã Núi Tượng,26128,Xã,
Tỉnh Đồng Nai,75,Huyện Tân Phú,734,Xã Tà Lài,26131,Xã,
Tỉnh Đồng Nai,75,Huyện Tân Phú,734,Xã Phú Lập,26134,Xã,
Tỉnh Đồng Nai,75,Huyện Tân Phú,734,Xã Phú Sơn,26137,Xã,
Tỉnh Đồng Nai,75,Huyện Tân Phú,734,Xã Phú Thịnh,26140,Xã,
Tỉnh Đồng Nai,75,Huyện Tân Phú,734,Xã Thanh Sơn,26143,Xã,
Tỉnh Đồng Nai,75,Huyện Tân Phú,734,Xã Phú Trung,26146,Xã,
Tỉnh Đồng Nai,75,Huyện Tân Phú,734,Xã Phú Xuân,26149,Xã,
Tỉnh Đồng Nai,75,Huyện Tân Phú,734,Xã Phú Lộc,26152,Xã,
Tỉnh Đồng Nai,75,Huyện Tân Phú,734,Xã Phú Lâm,26155,Xã,
Tỉnh Đồng Nai,75,Huyện Tân Phú,734,Xã Phú Bình,26158,Xã,
Tỉnh Đồng Nai,75,Huyện Tân Phú,734,Xã Phú Thanh,26161,Xã,
Tỉnh Đồng Nai,75,Huyện Tân Phú,734,Xã Trà Cổ,26164,Xã,
Tỉnh Đồng Nai,75,Huyện Tân Phú,734,Xã Phú Điền,26167,Xã,
Tỉnh Đồng Nai,75,Huyện Vĩnh Cửu,735,Thị trấn Vĩnh An,26170,Thị trấn,
Tỉnh Đồng Nai,75,Huyện Vĩnh Cửu,735,Xã Phú Lý,26173,Xã,
Tỉnh Đồng Nai,75,Huyện Vĩnh Cửu,735,Xã Trị An,26176,Xã,
Tỉnh Đồng Nai,75,Huyện Vĩnh Cửu,735,Xã Tân An,26179,Xã,
Tỉnh Đồng Nai,75,Huyện Vĩnh Cửu,735,Xã Vĩnh Tân,26182,Xã,
Tỉnh Đồng Nai,75,Huyện Vĩnh Cửu,735,Xã Bình Lợi,26185,Xã,
Tỉnh Đồng Nai,75,Huyện Vĩnh Cửu,735,Xã Thạnh Phú,26188,Xã,
Tỉnh Đồng Nai,75,Huyện Vĩnh Cửu,735,Xã Thiện Tân,26191,Xã,
Tỉnh Đồng Nai,75,Huyện Vĩnh Cửu,735,Xã Tân Bình,26194,Xã,
Tỉnh Đồng Nai,75,Huyện Vĩnh Cửu,735,Xã Bình Hòa,26197,Xã,
Tỉnh Đồng Nai,75,Huyện Vĩnh Cửu,735,Xã Mã Đà,26200,Xã,
Tỉnh Đồng Nai,75,Huyện Vĩnh Cửu,735,Xã Hiếu Liêm,26203,Xã,
Tỉnh Đồng Nai,75,Huyện Định Quán,736,Thị trấn Định Quán,26206,Thị trấn,
Tỉnh Đồng Nai,75,Huyện Định Quán,736,Xã Thanh Sơn,26209,Xã,
Tỉnh Đồng Nai,75,Huyện Định Quán,736,Xã Phú Tân,26212,Xã,
Tỉnh Đồng Nai,75,Huyện Định Quán,736,Xã Phú Vinh,26215,Xã,
Tỉnh Đồng Nai,75,Huyện Định Quán,736,Xã Phú Lợi,26218,Xã,
Tỉnh Đồng Nai,75,Huyện Định Quán,736,Xã Phú Hòa,26221,Xã,
Tỉnh Đồng Nai,75,Huyện Định Quán,736,Xã Ngọc Định,26224,Xã,
Tỉnh Đồng Nai,75,Huyện Định Quán,736,Xã La Ngà,26227,Xã,
Tỉnh Đồng Nai,75,Huyện Định Quán,736,Xã Gia Canh,26230,Xã,
Tỉnh Đồng Nai,75,Huyện Định Quán,736,Xã Phú Ngọc,26233,Xã,
Tỉnh Đồng Nai,75,Huyện Định Quán,736,Xã Phú Cường,26236,Xã,
Tỉnh Đồng Nai,75,Huyện Định Quán,736,Xã Túc Trưng,26239,Xã,
Tỉnh Đồng Nai,75,Huyện Định Quán,736,Xã Phú Túc,26242,Xã,
Tỉnh Đồng Nai,75,Huyện Định Quán,736,Xã Suối Nho,26245,Xã,
Tỉnh Đồng Nai,75,Huyện Trảng Bom,737,Thị trấn Trảng Bom,26248,Thị trấn,
Tỉnh Đồng Nai,75,Huyện Trảng Bom,737,Xã Thanh Bình,26251,Xã,
Tỉnh Đồng Nai,75,Huyện Trảng Bom,737,Xã Cây Gáo,26254,Xã,
Tỉnh Đồng Nai,75,Huyện Trảng Bom,737,Xã Bàu Hàm,26257,Xã,
Tỉnh Đồng Nai,75,Huyện Trảng Bom,737,Xã Sông Thao,26260,Xã,
Tỉnh Đồng Nai,75,Huyện Trảng Bom,737,Xã Sông Trầu,26263,Xã,
Tỉnh Đồng Nai,75,Huyện Trảng Bom,737,Xã Đông Hoà,26266,Xã,
Tỉnh Đồng Nai,75,Huyện Trảng Bom,737,Xã Bắc Sơn,26269,Xã,
Tỉnh Đồng Nai,75,Huyện Trảng Bom,737,Xã Hố Nai 3,26272,Xã,
Tỉnh Đồng Nai,75,Huyện Trảng Bom,737,Xã Tây Hoà,26275,Xã,
Tỉnh Đồng Nai,75,Huyện Trảng Bom,737,Xã Bình Minh,26278,Xã,
Tỉnh Đồng Nai,75,Huyện Trảng Bom,737,Xã Trung Hoà,26281,Xã,
Tỉnh Đồng Nai,75,Huyện Trảng Bom,737,Xã Đồi 61,26284,Xã,
Tỉnh Đồng Nai,75,Huyện Trảng Bom,737,Xã Hưng Thịnh,26287,Xã,
Tỉnh Đồng Nai,75,Huyện Trảng Bom,737,Xã Quảng Tiến,26290,Xã,
Tỉnh Đồng Nai,75,Huyện Trảng Bom,737,Xã Giang Điền,26293,Xã,
Tỉnh Đồng Nai,75,Huyện Trảng Bom,737,Xã An Viễn,26296,Xã,
Tỉnh Đồng Nai,75,Huyện Thống Nhất,738,Xã Gia Tân 1,26299,Xã,
Tỉnh Đồng Nai,75,Huyện Thống Nhất,738,Xã Gia Tân 2,26302,Xã,
Tỉnh Đồng Nai,75,Huyện Thống Nhất,738,Xã Gia Tân 3,26305,Xã,
Tỉnh Đồng Nai,75,Huyện Thống Nhất,738,Xã Gia Kiệm,26308,Xã,
Tỉnh Đồng Nai,75,Huyện Thống Nhất,738,Xã Quang Trung,26311,Xã,
Tỉnh Đồng Nai,75,Huyện Thống Nhất,738,Xã Bàu Hàm 2,26314,Xã,
Tỉnh Đồng Nai,75,Huyện Thống Nhất,738,Xã Hưng Lộc,26317,Xã,
Tỉnh Đồng Nai,75,Huyện Thống Nhất,738,Xã Lộ 25,26320,Xã,
Tỉnh Đồng Nai,75,Huyện Thống Nhất,738,Xã Xuân Thiện,26323,Xã,
Tỉnh Đồng Nai,75,Huyện Thống Nhất,738,Xã Xuân Thạnh,26326,Xã,
Tỉnh Đồng Nai,75,Huyện Cẩm Mỹ,739,Xã Sông Nhạn,26329,Xã,
Tỉnh Đồng Nai,75,Huyện Cẩm Mỹ,739,Xã Xuân Quế,26332,Xã,
Tỉnh Đồng Nai,75,Huyện Cẩm Mỹ,739,Xã Nhân Nghĩa,26335,Xã,
Tỉnh Đồng Nai,75,Huyện Cẩm Mỹ,739,Xã Xuân Đường,26338,Xã,
Tỉnh Đồng Nai,75,Huyện Cẩm Mỹ,739,Xã Long Giao,26341,Xã,
Tỉnh Đồng Nai,75,Huyện Cẩm Mỹ,739,Xã Xuân Mỹ,26344,Xã,
Tỉnh Đồng Nai,75,Huyện Cẩm Mỹ,739,Xã Thừa Đức,26347,Xã,
Tỉnh Đồng Nai,75,Huyện Cẩm Mỹ,739,Xã Bảo Bình,26350,Xã,
Tỉnh Đồng Nai,75,Huyện Cẩm Mỹ,739,Xã Xuân Bảo,26353,Xã,
Tỉnh Đồng Nai,75,Huyện Cẩm Mỹ,739,Xã Xuân Tây,26356,Xã,
Tỉnh Đồng Nai,75,Huyện Cẩm Mỹ,739,Xã Xuân Đông,26359,Xã,
Tỉnh Đồng Nai,75,Huyện Cẩm Mỹ,739,Xã Sông Ray,26362,Xã,
Tỉnh Đồng Nai,75,Huyện Cẩm Mỹ,739,Xã Lâm San,26365,Xã,
Tỉnh Đồng Nai,75,Huyện Long Thành,740,Thị trấn Long Thành,26368,Thị trấn,
Tỉnh Đồng Nai,75,Huyện Long Thành,740,Xã An Phước,26383,Xã,
Tỉnh Đồng Nai,75,Huyện Long Thành,740,Xã Bình An,26386,Xã,
Tỉnh Đồng Nai,75,Huyện Long Thành,740,Xã Long Đức,26389,Xã,
Tỉnh Đồng Nai,75,Huyện Long Thành,740,Xã Lộc An,26392,Xã,
Tỉnh Đồng Nai,75,Huyện Long Thành,740,Xã Bình Sơn,26395,Xã,
Tỉnh Đồng Nai,75,Huyện Long Thành,740,Xã Tam An,26398,Xã,
Tỉnh Đồng Nai,75,Huyện Long Thành,740,Xã Cẩm Đường,26401,Xã,
Tỉnh Đồng Nai,75,Huyện Long Thành,740,Xã Long An,26404,Xã,
Tỉnh Đồng Nai,75,Huyện Long Thành,740,Xã Suối Trầu,26407,Xã,
Tỉnh Đồng Nai,75,Huyện Long Thành,740,Xã Bàu Cạn,26410,Xã,
Tỉnh Đồng Nai,75,Huyện Long Thành,740,Xã Long Phước,26413,Xã,
Tỉnh Đồng Nai,75,Huyện Long Thành,740,Xã Phước Bình,26416,Xã,
Tỉnh Đồng Nai,75,Huyện Long Thành,740,Xã Tân Hiệp,26419,Xã,
Tỉnh Đồng Nai,75,Huyện Long Thành,740,Xã Phước Thái,26422,Xã,
Tỉnh Đồng Nai,75,Huyện Xuân Lộc,741,Thị trấn Gia Ray,26425,Thị trấn,
Tỉnh Đồng Nai,75,Huyện Xuân Lộc,741,Xã Xuân Bắc,26428,Xã,
Tỉnh Đồng Nai,75,Huyện Xuân Lộc,741,Xã Suối Cao,26431,Xã,
Tỉnh Đồng Nai,75,Huyện Xuân Lộc,741,Xã Xuân Thành,26434,Xã,
Tỉnh Đồng Nai,75,Huyện Xuân Lộc,741,Xã Xuân Thọ,26437,Xã,
Tỉnh Đồng Nai,75,Huyện Xuân Lộc,741,Xã Xuân Trường,26440,Xã,
Tỉnh Đồng Nai,75,Huyện Xuân Lộc,741,Xã Xuân Hòa,26443,Xã,
Tỉnh Đồng Nai,75,Huyện Xuân Lộc,741,Xã Xuân Hưng,26446,Xã,
Tỉnh Đồng Nai,75,Huyện Xuân Lộc,741,Xã Xuân Tâm,26449,Xã,
Tỉnh Đồng Nai,75,Huyện Xuân Lộc,741,Xã Suối Cát,26452,Xã,
Tỉnh Đồng Nai,75,Huyện Xuân Lộc,741,Xã Xuân Hiệp,26455,Xã,
Tỉnh Đồng Nai,75,Huyện Xuân Lộc,741,Xã Xuân Phú,26458,Xã,
Tỉnh Đồng Nai,75,Huyện Xuân Lộc,741,Xã Xuân Định,26461,Xã,
Tỉnh Đồng Nai,75,Huyện Xuân Lộc,741,Xã Bảo Hoà,26464,Xã,
Tỉnh Đồng Nai,75,Huyện Xuân Lộc,741,Xã Lang Minh,26467,Xã,
Tỉnh Đồng Nai,75,Huyện Nhơn Trạch,742,Xã Phước Thiền,26470,Xã,
Tỉnh Đồng Nai,75,Huyện Nhơn Trạch,742,Xã Long Tân,26473,Xã,
Tỉnh Đồng Nai,75,Huyện Nhơn Trạch,742,Xã Đại Phước,26476,Xã,
Tỉnh Đồng Nai,75,Huyện Nhơn Trạch,742,Xã Hiệp Phước,26479,Xã,
Tỉnh Đồng Nai,75,Huyện Nhơn Trạch,742,Xã Phú Hữu,26482,Xã,
Tỉnh Đồng Nai,75,Huyện Nhơn Trạch,742,Xã Phú Hội,26485,Xã,
Tỉnh Đồng Nai,75,Huyện Nhơn Trạch,742,Xã Phú Thạnh,26488,Xã,
Tỉnh Đồng Nai,75,Huyện Nhơn Trạch,742,Xã Phú Đông,26491,Xã,
Tỉnh Đồng Nai,75,Huyện Nhơn Trạch,742,Xã Long Thọ,26494,Xã,
Tỉnh Đồng Nai,75,Huyện Nhơn Trạch,742,Xã Vĩnh Thanh,26497,Xã,
Tỉnh Đồng Nai,75,Huyện Nhơn Trạch,742,Xã Phước Khánh,26500,Xã,
Tỉnh Đồng Nai,75,Huyện Nhơn Trạch,742,Xã Phước An,26503,Xã,
Tỉnh Bà Rịa - Vũng Tàu,77,Thành phố Vũng Tàu,747,Phường 1,26506,Phường,
Tỉnh Bà Rịa - Vũng Tàu,77,Thành phố Vũng Tàu,747,Phường Thắng Tam,26508,Phường,Thang Tam Commune
Tỉnh Bà Rịa - Vũng Tàu,77,Thành phố Vũng Tàu,747,Phường 2,26509,Phường,
Tỉnh Bà Rịa - Vũng Tàu,77,Thành phố Vũng Tàu,747,Phường 3,26512,Phường,
Tỉnh Bà Rịa - Vũng Tàu,77,Thành phố Vũng Tàu,747,Phường 4,26515,Phường,
Tỉnh Bà Rịa - Vũng Tàu,77,Thành phố Vũng Tàu,747,Phường 5,26518,Phường,
Tỉnh Bà Rịa - Vũng Tàu,77,Thành phố Vũng Tàu,747,Phường Thắng Nhì,26521,Phường,
Tỉnh Bà Rịa - Vũng Tàu,77,Thành phố Vũng Tàu,747,Phường 7,26524,Phường,
Tỉnh Bà Rịa - Vũng Tàu,77,Thành phố Vũng Tàu,747,Phường Nguyễn An Ninh,26526,Phường,Ninh An Nguyên Commune
Tỉnh Bà Rịa - Vũng Tàu,77,Thành phố Vũng Tàu,747,Phường 8,26527,Phường,
Tỉnh Bà Rịa - Vũng Tàu,77,Thành phố Vũng Tàu,747,Phường 9,26530,Phường,
Tỉnh Bà Rịa - Vũng Tàu,77,Thành phố Vũng Tàu,747,Phường Thắng Nhất,26533,Phường,
Tỉnh Bà Rịa - Vũng Tàu,77,Thành phố Vũng Tàu,747,Phường Rạch Dừa,26535,Phường,Rach Dua Commune
Tỉnh Bà Rịa - Vũng Tàu,77,Thành phố Vũng Tàu,747,Phường 10,26536,Phường,
Tỉnh Bà Rịa - Vũng Tàu,77,Thành phố Vũng Tàu,747,Phường 11,26539,Phường,
Tỉnh Bà Rịa - Vũng Tàu,77,Thành phố Vũng Tàu,747,Phường 12,26542,Phường,
Tỉnh Bà Rịa - Vũng Tàu,77,Thành phố Vũng Tàu,747,Xã Long Sơn,26545,Xã,
Tỉnh Bà Rịa - Vũng Tàu,77,Thành phố Bà Rịa,748,Phường Phước Hưng,26548,Phường,
Tỉnh Bà Rịa - Vũng Tàu,77,Thành phố Bà Rịa,748,Phường Phước Hiệp,26551,Phường,
Tỉnh Bà Rịa - Vũng Tàu,77,Thành phố Bà Rịa,748,Phường Phước Nguyên,26554,Phường,
Tỉnh Bà Rịa - Vũng Tàu,77,Thành phố Bà Rịa,748,Phường Long Toàn,26557,Phường,
Tỉnh Bà Rịa - Vũng Tàu,77,Thành phố Bà Rịa,748,Phường Long Tâm,26558,Phường,Long Tam precinct
Tỉnh Bà Rịa - Vũng Tàu,77,Thành phố Bà Rịa,748,Phường Phước Trung,26560,Phường,
Tỉnh Bà Rịa - Vũng Tàu,77,Thành phố Bà Rịa,748,Phường Long Hương,26563,Phường,
Tỉnh Bà Rịa - Vũng Tàu,77,Thành phố Bà Rịa,748,Phường Kim Dinh,26566,Phường,
Tỉnh Bà Rịa - Vũng Tàu,77,Thành phố Bà Rịa,748,Xã Tân Hưng,26567,Xã,Tan Hung commune
